work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location,company_size
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,170000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170373,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170373,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,170400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170502,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170760,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,170925,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,171000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,171500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,172000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172100,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,172333,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,172400,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,172486,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172500,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,172500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,172517,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172624,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172635,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,172750,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,172800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,173040,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173160,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173240,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,173240,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,173240,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,173296,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173296,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173300,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,173300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,173536,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173700,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,173700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,173800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,174000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,174000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,174000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,174000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,174000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,174000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,174000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,174000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,174000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,174100,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,174400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,174490,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,174574,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Executive,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175074,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175074,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175100,USD,US,Fully Remote,US,M
2025,Executive,FT,Data Scientist,175100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175200,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,175200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175420,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175420,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175800,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,175800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,175900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,175900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176250,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176355,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176356,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176490,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176534,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,176534,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,176534,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,176720,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,176770,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,176800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177300,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,177300,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,177310,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,177500,USD,US,On site,US,M
